Date,Product_ID,Product_Name,Category,Region,Sales_Qty,Stock_Level,Lead_Time,Unit_Price,Revenue,Season
08-02-2022,P003,Cooking Oil,Grocery,North,56,106,3,150,8400,Winter
08-02-2022,P004,Cotton Shirt,Clothing,South,8,76,7,800,6400,Winter
08-02-2022,P005,Denim Jeans,Clothing,West,10,93,8,1200,12000,Winter
08-02-2022,P006,Winter Jacket,Clothing,West,63,128,8,2500,157500,Winter
08-02-2022,P007,Lipstick,Cosmetics,South,5,89,12,500,2500,Winter
08-02-2022,P008,Face Cream,Cosmetics,East,8,81,10,700,5600,Winter
08-02-2022,P009,Perfume,Cosmetics,West,12,98,8,1500,18000,Winter
09-02-2022,P001,Basmati Rice,Grocery,North,46,90,3,60,2760,Winter
09-02-2022,P002,Wheat Flour,Grocery,West,34,84,3,40,1360,Winter
09-02-2022,P003,Cooking Oil,Grocery,West,33,83,3,150,4950,Winter
09-02-2022,P004,Cotton Shirt,Clothing,East,9,87,7,800,7200,Winter
09-02-2022,P005,Denim Jeans,Clothing,North,13,92,8,1200,15600,Winter
09-02-2022,P006,Winter Jacket,Clothing,South,43,133,6,2500,107500,Winter
09-02-2022,P007,Lipstick,Cosmetics,South,3,102,7,500,1500,Winter
09-02-2022,P008,Face Cream,Cosmetics,South,4,55,8,700,2800,Winter
09-02-2022,P009,Perfume,Cosmetics,South,5,73,13,1500,7500,Winter
10-02-2022,P001,Basmati Rice,Grocery,West,57,150,4,60,3420,Winter
10-02-2022,P002,Wheat Flour,Grocery,North,39,83,2,40,1560,Winter
10-02-2022,P003,Cooking Oil,Grocery,South,46,133,3,150,6900,Winter
10-02-2022,P004,Cotton Shirt,Clothing,South,7,80,6,800,5600,Winter
10-02-2022,P005,Denim Jeans,Clothing,East,11,63,7,1200,13200,Winter
10-02-2022,P006,Winter Jacket,Clothing,East,34,75,8,2500,85000,Winter
10-02-2022,P007,Lipstick,Cosmetics,North,7,91,8,500,3500,Winter
10-02-2022,P008,Face Cream,Cosmetics,West,14,45,11,700,9800,Winter
10-02-2022,P009,Perfume,Cosmetics,East,13,82,10,1500,19500,Winter
11-02-2022,P001,Basmati Rice,Grocery,North,27,104,4,60,1620,Winter
11-02-2022,P002,Wheat Flour,Grocery,South,25,73,2,40,1000,Winter
11-02-2022,P003,Cooking Oil,Grocery,South,35,85,3,150,5250,Winter
11-02-2022,P004,Cotton Shirt,Clothing,West,10,98,7,800,8000,Winter
11-02-2022,P005,Denim Jeans,Clothing,North,5,59,6,1200,6000,Winter
11-02-2022,P006,Winter Jacket,Clothing,South,30,109,7,2500,75000,Winter
11-02-2022,P007,Lipstick,Cosmetics,West,14,46,11,500,7000,Winter
11-02-2022,P008,Face Cream,Cosmetics,West,7,71,9,700,4900,Winter
11-02-2022,P009,Perfume,Cosmetics,East,11,63,11,1500,16500,Winter
12-02-2022,P001,Basmati Rice,Grocery,West,30,94,2,60,1800,Winter
12-02-2022,P002,Wheat Flour,Grocery,West,53,122,4,40,2120,Winter
12-02-2022,P003,Cooking Oil,Grocery,West,20,112,4,150,3000,Winter
12-02-2022,P004,Cotton Shirt,Clothing,North,19,105,9,800,15200,Winter
12-02-2022,P005,Denim Jeans,Clothing,West,8,54,5,1200,9600,Winter
12-02-2022,P006,Winter Jacket,Clothing,West,52,87,7,2500,130000,Winter
12-02-2022,P007,Lipstick,Cosmetics,East,10,85,11,500,5000,Winter
12-02-2022,P008,Face Cream,Cosmetics,West,13,67,12,700,9100,Winter
12-02-2022,P009,Perfume,Cosmetics,East,11,91,9,1500,16500,Winter
13-02-2022,P001,Basmati Rice,Grocery,North,47,139,2,60,2820,Winter
13-02-2022,P002,Wheat Flour,Grocery,East,38,81,3,40,1520,Winter
13-02-2022,P003,Cooking Oil,Grocery,West,59,152,2,150,8850,Winter
13-02-2022,P004,Cotton Shirt,Clothing,South,7,95,5,800,5600,Winter
13-02-2022,P005,Denim Jeans,Clothing,East,12,82,9,1200,14400,Winter
13-02-2022,P006,Winter Jacket,Clothing,North,41,134,6,2500,102500,Winter
13-02-2022,P007,Lipstick,Cosmetics,East,6,102,11,500,3000,Winter
13-02-2022,P008,Face Cream,Cosmetics,North,5,99,12,700,3500,Winter
13-02-2022,P009,Perfume,Cosmetics,West,5,60,9,1500,7500,Winter
14-02-2022,P001,Basmati Rice,Grocery,South,39,123,4,60,2340,Winter
14-02-2022,P002,Wheat Flour,Grocery,West,41,136,3,40,1640,Winter
14-02-2022,P003,Cooking Oil,Grocery,North,20,87,3,150,3000,Winter
14-02-2022,P004,Cotton Shirt,Clothing,North,10,66,8,800,8000,Winter
14-02-2022,P005,Denim Jeans,Clothing,North,17,86,7,1200,20400,Winter
14-02-2022,P006,Winter Jacket,Clothing,West,38,129,8,2500,95000,Winter
14-02-2022,P007,Lipstick,Cosmetics,North,7,85,9,500,3500,Winter
14-02-2022,P008,Face Cream,Cosmetics,South,3,73,9,700,2100,Winter
14-02-2022,P009,Perfume,Cosmetics,East,9,51,9,1500,13500,Winter
15-02-2022,P001,Basmati Rice,Grocery,North,20,68,2,60,1200,Winter
15-02-2022,P002,Wheat Flour,Grocery,West,52,150,2,40,2080,Winter
15-02-2022,P003,Cooking Oil,Grocery,East,49,127,4,150,7350,Winter
15-02-2022,P004,Cotton Shirt,Clothing,South,8,73,9,800,6400,Winter
15-02-2022,P005,Denim Jeans,Clothing,East,12,56,6,1200,14400,Winter
15-02-2022,P006,Winter Jacket,Clothing,North,31,70,6,2500,77500,Winter
15-02-2022,P007,Lipstick,Cosmetics,South,14,46,11,500,7000,Winter
15-02-2022,P008,Face Cream,Cosmetics,South,5,50,7,700,3500,Winter
15-02-2022,P009,Perfume,Cosmetics,North,13,107,13,1500,19500,Winter
16-02-2022,P001,Basmati Rice,Grocery,South,56,108,2,60,3360,Winter
16-02-2022,P002,Wheat Flour,Grocery,South,37,111,4,40,1480,Winter
16-02-2022,P003,Cooking Oil,Grocery,South,49,110,4,150,7350,Winter
16-02-2022,P004,Cotton Shirt,Clothing,West,13,90,7,800,10400,Winter
16-02-2022,P005,Denim Jeans,Clothing,South,5,73,8,1200,6000,Winter
16-02-2022,P006,Winter Jacket,Clothing,East,24,118,8,2500,60000,Winter
16-02-2022,P007,Lipstick,Cosmetics,North,14,78,12,500,7000,Winter
16-02-2022,P008,Face Cream,Cosmetics,East,10,73,13,700,7000,Winter
16-02-2022,P009,Perfume,Cosmetics,West,13,87,12,1500,19500,Winter
17-02-2022,P001,Basmati Rice,Grocery,South,46,125,3,60,2760,Winter
17-02-2022,P002,Wheat Flour,Grocery,East,49,115,3,40,1960,Winter
17-02-2022,P003,Cooking Oil,Grocery,East,42,89,2,150,6300,Winter
17-02-2022,P004,Cotton Shirt,Clothing,North,17,114,9,800,13600,Winter
17-02-2022,P005,Denim Jeans,Clothing,North,6,88,7,1200,7200,Winter
17-02-2022,P006,Winter Jacket,Clothing,South,48,123,8,2500,120000,Winter
17-02-2022,P007,Lipstick,Cosmetics,West,6,36,9,500,3000,Winter
17-02-2022,P008,Face Cream,Cosmetics,North,6,86,9,700,4200,Winter
17-02-2022,P009,Perfume,Cosmetics,West,8,61,11,1500,12000,Winter
18-02-2022,P001,Basmati Rice,Grocery,East,40,74,2,60,2400,Winter
18-02-2022,P002,Wheat Flour,Grocery,South,38,121,2,40,1520,Winter
18-02-2022,P003,Cooking Oil,Grocery,North,30,64,2,150,4500,Winter
18-02-2022,P004,Cotton Shirt,Clothing,South,10,58,8,800,8000,Winter
18-02-2022,P005,Denim Jeans,Clothing,West,10,72,7,1200,12000,Winter
18-02-2022,P006,Winter Jacket,Clothing,West,51,131,8,2500,127500,Winter
18-02-2022,P007,Lipstick,Cosmetics,North,11,85,7,500,5500,Winter
18-02-2022,P008,Face Cream,Cosmetics,North,5,97,9,700,3500,Winter
18-02-2022,P009,Perfume,Cosmetics,North,9,60,9,1500,13500,Winter
19-02-2022,P001,Basmati Rice,Grocery,South,29,124,2,60,1740,Winter
19-02-2022,P002,Wheat Flour,Grocery,North,49,97,3,40,1960,Winter
19-02-2022,P003,Cooking Oil,Grocery,West,26,120,2,150,3900,Winter
19-02-2022,P004,Cotton Shirt,Clothing,East,17,54,8,800,13600,Winter
19-02-2022,P005,Denim Jeans,Clothing,East,8,103,5,1200,9600,Winter
19-02-2022,P006,Winter Jacket,Clothing,South,33,65,8,2500,82500,Winter
19-02-2022,P007,Lipstick,Cosmetics,North,5,50,13,500,2500,Winter
19-02-2022,P008,Face Cream,Cosmetics,South,14,109,11,700,9800,Winter
19-02-2022,P009,Perfume,Cosmetics,West,9,105,12,1500,13500,Winter
20-02-2022,P001,Basmati Rice,Grocery,North,58,104,2,60,3480,Winter
20-02-2022,P002,Wheat Flour,Grocery,North,38,92,3,40,1520,Winter
20-02-2022,P003,Cooking Oil,Grocery,East,51,134,3,150,7650,Winter
20-02-2022,P004,Cotton Shirt,Clothing,South,19,78,8,800,15200,Winter
20-02-2022,P005,Denim Jeans,Clothing,East,12,53,6,1200,14400,Winter
20-02-2022,P006,Winter Jacket,Clothing,West,41,119,5,2500,102500,Winter
20-02-2022,P007,Lipstick,Cosmetics,North,8,75,7,500,4000,Winter
20-02-2022,P008,Face Cream,Cosmetics,South,11,104,9,700,7700,Winter
20-02-2022,P009,Perfume,Cosmetics,North,5,43,10,1500,7500,Winter
21-02-2022,P001,Basmati Rice,Grocery,West,55,97,4,60,3300,Winter
21-02-2022,P002,Wheat Flour,Grocery,West,31,77,3,40,1240,Winter
21-02-2022,P003,Cooking Oil,Grocery,North,46,96,4,150,6900,Winter
21-02-2022,P004,Cotton Shirt,Clothing,North,16,62,5,800,12800,Winter
21-02-2022,P005,Denim Jeans,Clothing,North,24,65,6,1200,28800,Winter
21-02-2022,P006,Winter Jacket,Clothing,North,42,89,7,2500,105000,Winter
21-02-2022,P007,Lipstick,Cosmetics,North,4,46,7,500,2000,Winter
21-02-2022,P008,Face Cream,Cosmetics,North,8,93,10,700,5600,Winter
21-02-2022,P009,Perfume,Cosmetics,North,4,42,8,1500,6000,Winter
22-02-2022,P001,Basmati Rice,Grocery,East,47,120,2,60,2820,Winter
22-02-2022,P002,Wheat Flour,Grocery,South,20,62,2,40,800,Winter
22-02-2022,P003,Cooking Oil,Grocery,South,29,104,2,150,4350,Winter
22-02-2022,P004,Cotton Shirt,Clothing,West,21,64,7,800,16800,Winter
22-02-2022,P005,Denim Jeans,Clothing,East,21,104,7,1200,25200,Winter
22-02-2022,P006,Winter Jacket,Clothing,West,44,101,5,2500,110000,Winter
22-02-2022,P007,Lipstick,Cosmetics,South,13,89,8,500,6500,Winter
22-02-2022,P008,Face Cream,Cosmetics,North,7,61,13,700,4900,Winter
22-02-2022,P009,Perfume,Cosmetics,West,13,49,7,1500,19500,Winter
23-02-2022,P001,Basmati Rice,Grocery,West,30,104,3,60,1800,Winter
23-02-2022,P002,Wheat Flour,Grocery,West,22,79,2,40,880,Winter
23-02-2022,P003,Cooking Oil,Grocery,West,45,83,4,150,6750,Winter
23-02-2022,P004,Cotton Shirt,Clothing,South,19,70,5,800,15200,Winter
23-02-2022,P005,Denim Jeans,Clothing,South,14,69,6,1200,16800,Winter
23-02-2022,P006,Winter Jacket,Clothing,North,37,134,8,2500,92500,Winter
23-02-2022,P007,Lipstick,Cosmetics,East,6,89,12,500,3000,Winter
23-02-2022,P008,Face Cream,Cosmetics,South,4,38,12,700,2800,Winter
23-02-2022,P009,Perfume,Cosmetics,North,12,62,12,1500,18000,Winter
24-02-2022,P001,Basmati Rice,Grocery,South,41,116,2,60,2460,Winter
24-02-2022,P002,Wheat Flour,Grocery,South,48,110,2,40,1920,Winter
24-02-2022,P003,Cooking Oil,Grocery,South,30,100,4,150,4500,Winter
24-02-2022,P004,Cotton Shirt,Clothing,South,15,62,6,800,12000,Winter
24-02-2022,P005,Denim Jeans,Clothing,South,16,74,9,1200,19200,Winter
24-02-2022,P006,Winter Jacket,Clothing,North,43,80,6,2500,107500,Winter
24-02-2022,P007,Lipstick,Cosmetics,West,3,75,9,500,1500,Winter
24-02-2022,P008,Face Cream,Cosmetics,West,8,81,8,700,5600,Winter
24-02-2022,P009,Perfume,Cosmetics,West,13,84,12,1500,19500,Winter
25-02-2022,P001,Basmati Rice,Grocery,North,46,88,2,60,2760,Winter
25-02-2022,P002,Wheat Flour,Grocery,North,46,76,2,40,1840,Winter
25-02-2022,P003,Cooking Oil,Grocery,North,22,86,4,150,3300,Winter
25-02-2022,P004,Cotton Shirt,Clothing,East,18,65,8,800,14400,Winter
25-02-2022,P005,Denim Jeans,Clothing,West,22,116,5,1200,26400,Winter
25-02-2022,P006,Winter Jacket,Clothing,South,48,136,5,2500,120000,Winter
25-02-2022,P007,Lipstick,Cosmetics,North,8,78,11,500,4000,Winter
25-02-2022,P008,Face Cream,Cosmetics,West,7,62,11,700,4900,Winter
25-02-2022,P009,Perfume,Cosmetics,West,9,64,12,1500,13500,Winter
26-02-2022,P001,Basmati Rice,Grocery,West,42,86,3,60,2520,Winter
26-02-2022,P002,Wheat Flour,Grocery,North,27,102,3,40,1080,Winter
26-02-2022,P003,Cooking Oil,Grocery,West,34,64,4,150,5100,Winter
26-02-2022,P004,Cotton Shirt,Clothing,North,6,59,8,800,4800,Winter
26-02-2022,P005,Denim Jeans,Clothing,South,24,122,9,1200,28800,Winter
26-02-2022,P006,Winter Jacket,Clothing,North,33,102,9,2500,82500,Winter
26-02-2022,P007,Lipstick,Cosmetics,West,8,84,13,500,4000,Winter
26-02-2022,P008,Face Cream,Cosmetics,West,9,96,7,700,6300,Winter
26-02-2022,P009,Perfume,Cosmetics,West,11,87,13,1500,16500,Winter
27-02-2022,P001,Basmati Rice,Grocery,West,41,86,4,60,2460,Winter
27-02-2022,P002,Wheat Flour,Grocery,West,53,93,3,40,2120,Winter
27-02-2022,P003,Cooking Oil,Grocery,West,44,138,4,150,6600,Winter
27-02-2022,P004,Cotton Shirt,Clothing,West,13,108,7,800,10400,Winter
27-02-2022,P005,Denim Jeans,Clothing,North,11,74,5,1200,13200,Winter
27-02-2022,P006,Winter Jacket,Clothing,North,44,125,7,2500,110000,Winter
27-02-2022,P007,Lipstick,Cosmetics,East,9,102,9,500,4500,Winter
27-02-2022,P008,Face Cream,Cosmetics,South,6,53,9,700,4200,Winter
27-02-2022,P009,Perfume,Cosmetics,West,12,74,11,1500,18000,Winter
28-02-2022,P001,Basmati Rice,Grocery,East,23,101,4,60,1380,Winter
28-02-2022,P002,Wheat Flour,Grocery,North,46,88,3,40,1840,Winter
28-02-2022,P003,Cooking Oil,Grocery,West,35,84,4,150,5250,Winter
28-02-2022,P004,Cotton Shirt,Clothing,East,23,59,7,800,18400,Winter
28-02-2022,P005,Denim Jeans,Clothing,West,23,64,9,1200,27600,Winter
28-02-2022,P006,Winter Jacket,Clothing,North,36,70,8,2500,90000,Winter
28-02-2022,P007,Lipstick,Cosmetics,North,11,59,9,500,5500,Winter
28-02-2022,P008,Face Cream,Cosmetics,South,9,106,10,700,6300,Winter
28-02-2022,P009,Perfume,Cosmetics,South,9,52,12,1500,13500,Winter
01-03-2022,P001,Basmati Rice,Grocery,North,39,125,3,60,2340,Summer
01-03-2022,P002,Wheat Flour,Grocery,North,21,119,3,40,840,Summer
01-03-2022,P003,Cooking Oil,Grocery,South,45,123,4,150,6750,Summer
01-03-2022,P004,Cotton Shirt,Clothing,East,14,78,8,800,11200,Summer
01-03-2022,P005,Denim Jeans,Clothing,South,15,83,9,1200,18000,Summer
01-03-2022,P006,Winter Jacket,Clothing,South,13,62,8,2500,32500,Summer
01-03-2022,P007,Lipstick,Cosmetics,East,8,104,8,500,4000,Summer
01-03-2022,P008,Face Cream,Cosmetics,North,8,96,8,700,5600,Summer
01-03-2022,P009,Perfume,Cosmetics,North,5,60,11,1500,7500,Summer
02-03-2022,P001,Basmati Rice,Grocery,East,41,92,3,60,2460,Summer
02-03-2022,P002,Wheat Flour,Grocery,West,20,56,2,40,800,Summer
02-03-2022,P003,Cooking Oil,Grocery,East,20,95,3,150,3000,Summer
02-03-2022,P004,Cotton Shirt,Clothing,South,22,76,8,800,17600,Summer
02-03-2022,P005,Denim Jeans,Clothing,East,23,69,5,1200,27600,Summer
02-03-2022,P006,Winter Jacket,Clothing,South,17,85,9,2500,42500,Summer
02-03-2022,P007,Lipstick,Cosmetics,East,3,101,9,500,1500,Summer
02-03-2022,P008,Face Cream,Cosmetics,North,13,58,8,700,9100,Summer
02-03-2022,P009,Perfume,Cosmetics,South,13,105,8,1500,19500,Summer
03-03-2022,P001,Basmati Rice,Grocery,South,20,100,3,60,1200,Summer
03-03-2022,P002,Wheat Flour,Grocery,North,25,93,2,40,1000,Summer
03-03-2022,P003,Cooking Oil,Grocery,North,56,141,4,150,8400,Summer
03-03-2022,P004,Cotton Shirt,Clothing,North,12,78,8,800,9600,Summer
03-03-2022,P005,Denim Jeans,Clothing,South,15,101,8,1200,18000,Summer
03-03-2022,P006,Winter Jacket,Clothing,West,15,112,5,2500,37500,Summer
03-03-2022,P007,Lipstick,Cosmetics,East,4,34,11,500,2000,Summer
03-03-2022,P008,Face Cream,Cosmetics,North,9,105,9,700,6300,Summer
03-03-2022,P009,Perfume,Cosmetics,East,3,100,13,1500,4500,Summer
04-03-2022,P001,Basmati Rice,Grocery,North,40,94,2,60,2400,Summer
04-03-2022,P002,Wheat Flour,Grocery,South,58,148,2,40,2320,Summer
04-03-2022,P003,Cooking Oil,Grocery,East,58,92,3,150,8700,Summer
04-03-2022,P004,Cotton Shirt,Clothing,East,7,65,9,800,5600,Summer
04-03-2022,P005,Denim Jeans,Clothing,North,18,70,5,1200,21600,Summer
04-03-2022,P006,Winter Jacket,Clothing,West,6,41,5,2500,15000,Summer
04-03-2022,P007,Lipstick,Cosmetics,North,5,44,9,500,2500,Summer
04-03-2022,P008,Face Cream,Cosmetics,West,12,69,12,700,8400,Summer
04-03-2022,P009,Perfume,Cosmetics,East,13,51,12,1500,19500,Summer
05-03-2022,P001,Basmati Rice,Grocery,North,38,107,4,60,2280,Summer
05-03-2022,P002,Wheat Flour,Grocery,North,53,83,3,40,2120,Summer
05-03-2022,P003,Cooking Oil,Grocery,North,48,103,2,150,7200,Summer
05-03-2022,P004,Cotton Shirt,Clothing,South,11,89,9,800,8800,Summer
05-03-2022,P005,Denim Jeans,Clothing,North,15,47,9,1200,18000,Summer
05-03-2022,P006,Winter Jacket,Clothing,East,20,103,5,2500,50000,Summer
05-03-2022,P007,Lipstick,Cosmetics,North,11,91,13,500,5500,Summer
05-03-2022,P008,Face Cream,Cosmetics,South,5,100,13,700,3500,Summer
05-03-2022,P009,Perfume,Cosmetics,East,11,58,12,1500,16500,Summer
06-03-2022,P001,Basmati Rice,Grocery,South,31,96,4,60,1860,Summer
06-03-2022,P002,Wheat Flour,Grocery,North,37,86,2,40,1480,Summer
06-03-2022,P003,Cooking Oil,Grocery,North,22,105,3,150,3300,Summer
06-03-2022,P004,Cotton Shirt,Clothing,South,24,83,6,800,19200,Summer
06-03-2022,P005,Denim Jeans,Clothing,West,6,83,8,1200,7200,Summer
06-03-2022,P006,Winter Jacket,Clothing,South,20,107,7,2500,50000,Summer
06-03-2022,P007,Lipstick,Cosmetics,East,14,52,12,500,7000,Summer
06-03-2022,P008,Face Cream,Cosmetics,North,9,41,10,700,6300,Summer
06-03-2022,P009,Perfume,Cosmetics,South,14,85,9,1500,21000,Summer
07-03-2022,P001,Basmati Rice,Grocery,South,35,123,2,60,2100,Summer
07-03-2022,P002,Wheat Flour,Grocery,South,49,122,4,40,1960,Summer
07-03-2022,P003,Cooking Oil,Grocery,South,31,83,3,150,4650,Summer
07-03-2022,P004,Cotton Shirt,Clothing,South,10,100,9,800,8000,Summer
07-03-2022,P005,Denim Jeans,Clothing,North,8,59,9,1200,9600,Summer
07-03-2022,P006,Winter Jacket,Clothing,East,10,72,9,2500,25000,Summer
07-03-2022,P007,Lipstick,Cosmetics,South,7,96,12,500,3500,Summer
07-03-2022,P008,Face Cream,Cosmetics,North,10,57,7,700,7000,Summer
07-03-2022,P009,Perfume,Cosmetics,South,13,62,13,1500,19500,Summer
08-03-2022,P001,Basmati Rice,Grocery,East,51,115,4,60,3060,Summer
08-03-2022,P002,Wheat Flour,Grocery,North,54,142,2,40,2160,Summer
08-03-2022,P003,Cooking Oil,Grocery,East,49,113,3,150,7350,Summer
08-03-2022,P004,Cotton Shirt,Clothing,West,19,106,7,800,15200,Summer
08-03-2022,P005,Denim Jeans,Clothing,North,23,120,9,1200,27600,Summer
08-03-2022,P006,Winter Jacket,Clothing,East,14,68,7,2500,35000,Summer
08-03-2022,P007,Lipstick,Cosmetics,South,13,47,10,500,6500,Summer
08-03-2022,P008,Face Cream,Cosmetics,South,12,79,9,700,8400,Summer
08-03-2022,P009,Perfume,Cosmetics,North,10,60,9,1500,15000,Summer
09-03-2022,P001,Basmati Rice,Grocery,East,44,95,4,60,2640,Summer
09-03-2022,P002,Wheat Flour,Grocery,West,20,71,3,40,800,Summer
09-03-2022,P003,Cooking Oil,Grocery,North,48,97,3,150,7200,Summer
09-03-2022,P004,Cotton Shirt,Clothing,East,16,65,7,800,12800,Summer
09-03-2022,P005,Denim Jeans,Clothing,West,17,83,6,1200,20400,Summer
09-03-2022,P006,Winter Jacket,Clothing,South,15,84,8,2500,37500,Summer
09-03-2022,P007,Lipstick,Cosmetics,West,6,90,13,500,3000,Summer
09-03-2022,P008,Face Cream,Cosmetics,West,5,85,7,700,3500,Summer
09-03-2022,P009,Perfume,Cosmetics,East,7,56,13,1500,10500,Summer
10-03-2022,P001,Basmati Rice,Grocery,West,36,76,3,60,2160,Summer
10-03-2022,P002,Wheat Flour,Grocery,West,53,92,4,40,2120,Summer
10-03-2022,P003,Cooking Oil,Grocery,East,56,125,4,150,8400,Summer
10-03-2022,P004,Cotton Shirt,Clothing,West,14,71,8,800,11200,Summer
10-03-2022,P005,Denim Jeans,Clothing,North,8,63,8,1200,9600,Summer
10-03-2022,P006,Winter Jacket,Clothing,South,6,46,9,2500,15000,Summer
10-03-2022,P007,Lipstick,Cosmetics,South,10,83,7,500,5000,Summer
10-03-2022,P008,Face Cream,Cosmetics,East,11,95,8,700,7700,Summer
10-03-2022,P009,Perfume,Cosmetics,North,11,88,10,1500,16500,Summer
11-03-2022,P001,Basmati Rice,Grocery,West,36,80,4,60,2160,Summer
11-03-2022,P002,Wheat Flour,Grocery,West,28,120,3,40,1120,Summer
11-03-2022,P003,Cooking Oil,Grocery,East,54,99,4,150,8100,Summer
11-03-2022,P004,Cotton Shirt,Clothing,North,12,47,9,800,9600,Summer
11-03-2022,P005,Denim Jeans,Clothing,West,18,51,5,1200,21600,Summer
11-03-2022,P006,Winter Jacket,Clothing,West,10,92,7,2500,25000,Summer
11-03-2022,P007,Lipstick,Cosmetics,East,8,75,12,500,4000,Summer
11-03-2022,P008,Face Cream,Cosmetics,South,12,44,7,700,8400,Summer
11-03-2022,P009,Perfume,Cosmetics,East,6,76,8,1500,9000,Summer
12-03-2022,P001,Basmati Rice,Grocery,West,58,136,2,60,3480,Summer
12-03-2022,P002,Wheat Flour,Grocery,West,52,105,3,40,2080,Summer
12-03-2022,P003,Cooking Oil,Grocery,North,42,79,4,150,6300,Summer
12-03-2022,P004,Cotton Shirt,Clothing,East,11,68,9,800,8800,Summer
12-03-2022,P005,Denim Jeans,Clothing,South,21,63,9,1200,25200,Summer
12-03-2022,P006,Winter Jacket,Clothing,South,17,67,5,2500,42500,Summer
12-03-2022,P007,Lipstick,Cosmetics,West,6,88,12,500,3000,Summer
12-03-2022,P008,Face Cream,Cosmetics,North,3,76,8,700,2100,Summer
12-03-2022,P009,Perfume,Cosmetics,West,14,100,7,1500,21000,Summer
13-03-2022,P001,Basmati Rice,Grocery,East,59,99,4,60,3540,Summer
13-03-2022,P002,Wheat Flour,Grocery,North,52,137,3,40,2080,Summer
13-03-2022,P003,Cooking Oil,Grocery,North,27,67,2,150,4050,Summer
13-03-2022,P004,Cotton Shirt,Clothing,South,23,80,5,800,18400,Summer
13-03-2022,P005,Denim Jeans,Clothing,East,6,72,8,1200,7200,Summer
13-03-2022,P006,Winter Jacket,Clothing,South,21,86,9,2500,52500,Summer
13-03-2022,P007,Lipstick,Cosmetics,South,11,100,8,500,5500,Summer
13-03-2022,P008,Face Cream,Cosmetics,West,10,95,7,700,7000,Summer
13-03-2022,P009,Perfume,Cosmetics,South,10,102,12,1500,15000,Summer
14-03-2022,P001,Basmati Rice,Grocery,West,46,106,4,60,2760,Summer
14-03-2022,P002,Wheat Flour,Grocery,East,53,106,3,40,2120,Summer
14-03-2022,P003,Cooking Oil,Grocery,South,39,135,2,150,5850,Summer
14-03-2022,P004,Cotton Shirt,Clothing,East,21,103,6,800,16800,Summer
14-03-2022,P005,Denim Jeans,Clothing,East,16,49,5,1200,19200,Summer
14-03-2022,P006,Winter Jacket,Clothing,North,7,57,8,2500,17500,Summer
14-03-2022,P007,Lipstick,Cosmetics,West,6,73,8,500,3000,Summer
14-03-2022,P008,Face Cream,Cosmetics,South,11,61,11,700,7700,Summer
14-03-2022,P009,Perfume,Cosmetics,South,13,60,9,1500,19500,Summer
15-03-2022,P001,Basmati Rice,Grocery,South,59,98,2,60,3540,Summer
15-03-2022,P002,Wheat Flour,Grocery,West,30,112,4,40,1200,Summer
15-03-2022,P003,Cooking Oil,Grocery,North,57,145,3,150,8550,Summer
15-03-2022,P004,Cotton Shirt,Clothing,East,15,83,9,800,12000,Summer
15-03-2022,P005,Denim Jeans,Clothing,West,13,100,6,1200,15600,Summer
15-03-2022,P006,Winter Jacket,Clothing,East,16,100,9,2500,40000,Summer
